state_code,area_code,supersector_code,industry_code,industry_name,msa_name,st,dt,total_employment,last_yr_emp,change,per_change
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2019-05-01,123000,NA,NA,NA
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2019-06-01,123100,NA,NA,NA
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2019-07-01,122000,NA,NA,NA
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2019-08-01,123100,NA,NA,NA
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2019-09-01,124800,NA,NA,NA
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2019-10-01,124700,NA,NA,NA
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2019-11-01,125100,NA,NA,NA
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2019-12-01,125400,NA,NA,NA
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-01-01,120600,121800,-1200,-0.009852216748768473
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-02-01,120500,122300,-1800,-0.014717906786590351
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-03-01,119600,122700,-3100,-0.02526487367563162
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-04-01,102700,122200,-19500,-0.1595744680851064
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-05-01,107300,123000,-15700,-0.12764227642276424
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-06-01,110600,123100,-12500,-0.10154346060113728
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-07-01,110100,122000,-11900,-0.09754098360655737
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-08-01,111500,123100,-11600,-0.09423233143785541
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-09-01,111400,124800,-13400,-0.10737179487179487
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-10-01,113200,124700,-11500,-0.09222133119486768
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-11-01,113700,125100,-11400,-0.09112709832134293
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2020-12-01,112600,125400,-12800,-0.10207336523125997
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2021-01-01,110800,120600,-9800,-0.0812603648424544
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2021-02-01,113100,120500,-7400,-0.061410788381742736
18,43780,07,07000000,Service-Providing,South Bend - Mishawaka,IN-MI,2021-03-01,113200,119600,-6400,-0.05351170568561873
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-01-01,106700,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-02-01,107100,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-03-01,107400,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-04-01,107300,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-05-01,108100,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-06-01,108400,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-07-01,108300,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-08-01,109300,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-09-01,109700,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-10-01,109400,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-11-01,109700,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2019-12-01,110000,NA,NA,NA
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-01-01,105300,106700,-1400,-0.013120899718837863
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-02-01,105200,107100,-1900,-0.017740429505135387
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-03-01,104200,107400,-3200,-0.0297951582867784
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-04-01,88200,107300,-19100,-0.17800559179869524
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-05-01,92600,108100,-15500,-0.14338575393154487
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-06-01,95900,108400,-12500,-0.11531365313653137
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-07-01,97100,108300,-11200,-0.10341643582640812
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-08-01,97900,109300,-11400,-0.10430009149130832
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-09-01,97000,109700,-12700,-0.11577028258887875
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-10-01,98500,109400,-10900,-0.09963436928702012
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-11-01,99100,109700,-10600,-0.09662716499544212
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2020-12-01,98300,110000,-11700,-0.10636363636363637
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2021-01-01,96900,105300,-8400,-0.07977207977207977
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2021-02-01,98800,105200,-6400,-0.060836501901140684
18,43780,08,08000000,Private Service Providing,South Bend - Mishawaka,IN-MI,2021-03-01,98900,104200,-5300,-0.0508637236084453
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-01-01,5400,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-02-01,5400,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-03-01,5600,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-04-01,5900,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-05-01,6000,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-06-01,6200,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-07-01,6300,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-08-01,6200,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-09-01,6200,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-10-01,6200,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-11-01,6100,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2019-12-01,5900,NA,NA,NA
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-01-01,5600,5400,200,0.037037037037037035
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-02-01,5500,5400,100,0.018518518518518517
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-03-01,5600,5600,0,0
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-04-01,5100,5900,-800,-0.13559322033898305
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-05-01,5600,6000,-400,-0.06666666666666667
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-06-01,5800,6200,-400,-0.06451612903225806
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-07-01,5900,6300,-400,-0.06349206349206349
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-08-01,5900,6200,-300,-0.04838709677419355
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-09-01,5600,6200,-600,-0.0967741935483871
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-10-01,5300,6200,-900,-0.14516129032258066
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-11-01,5400,6100,-700,-0.11475409836065574
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2020-12-01,5100,5900,-800,-0.13559322033898305
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2021-01-01,4800,5600,-800,-0.14285714285714285
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2021-02-01,4700,5500,-800,-0.14545454545454545
18,43780,15,15000000,"Mining, Logging and Construction",South Bend - Mishawaka,IN-MI,2021-03-01,4800,5600,-800,-0.14285714285714285
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-01-01,17400,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-02-01,17400,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-03-01,17300,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-04-01,17300,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-05-01,17500,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-06-01,17500,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-07-01,17200,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-08-01,17500,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-09-01,17400,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-10-01,17100,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-11-01,17200,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2019-12-01,17200,NA,NA,NA
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-01-01,16800,17400,-600,-0.034482758620689655
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-02-01,17000,17400,-400,-0.022988505747126436
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-03-01,16900,17300,-400,-0.023121387283236993
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-04-01,13700,17300,-3600,-0.20809248554913296
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-05-01,14400,17500,-3100,-0.17714285714285713
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-06-01,15100,17500,-2400,-0.13714285714285715
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-07-01,15300,17200,-1900,-0.11046511627906977
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-08-01,15700,17500,-1800,-0.10285714285714286
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-09-01,15700,17400,-1700,-0.09770114942528736
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-10-01,16000,17100,-1100,-0.06432748538011696
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-11-01,16000,17200,-1200,-0.06976744186046512
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2020-12-01,16300,17200,-900,-0.05232558139534884
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2021-01-01,16000,16800,-800,-0.047619047619047616
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2021-02-01,16200,17000,-800,-0.047058823529411764
18,43780,30,30000000,Manufacturing,South Bend - Mishawaka,IN-MI,2021-03-01,16500,16900,-400,-0.023668639053254437
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-01-01,25800,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-02-01,25600,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-03-01,25700,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-04-01,25600,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-05-01,25900,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-06-01,26000,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-07-01,25700,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-08-01,25700,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-09-01,25900,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-10-01,26300,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-11-01,26700,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2019-12-01,27000,NA,NA,NA
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-01-01,25700,25800,-100,-0.003875968992248062
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-02-01,25400,25600,-200,-0.0078125
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-03-01,25600,25700,-100,-0.0038910505836575876
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-04-01,22300,25600,-3300,-0.12890625
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-05-01,23500,25900,-2400,-0.09266409266409266
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-06-01,24600,26000,-1400,-0.05384615384615385
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-07-01,24800,25700,-900,-0.03501945525291829
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-08-01,25100,25700,-600,-0.023346303501945526
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-09-01,25000,25900,-900,-0.03474903474903475
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-10-01,25400,26300,-900,-0.034220532319391636
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-11-01,25900,26700,-800,-0.0299625468164794
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2020-12-01,26000,27000,-1000,-0.037037037037037035
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2021-01-01,25300,25700,-400,-0.01556420233463035
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2021-02-01,25200,25400,-200,-0.007874015748031496
18,43780,40,40000000,"Trade, Transportation, and Utilities",South Bend - Mishawaka,IN-MI,2021-03-01,25100,25600,-500,-0.01953125
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-01-01,6800,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-02-01,6800,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-03-01,6800,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-04-01,6800,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-05-01,6800,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-06-01,6800,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-07-01,6700,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-08-01,6700,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-09-01,6700,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-10-01,6800,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-11-01,6800,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2019-12-01,6800,NA,NA,NA
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-01-01,6700,6800,-100,-0.014705882352941176
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-02-01,6700,6800,-100,-0.014705882352941176
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-03-01,6800,6800,0,0
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-04-01,6300,6800,-500,-0.07352941176470588
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-05-01,6300,6800,-500,-0.07352941176470588
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-06-01,6300,6800,-500,-0.07352941176470588
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-07-01,6400,6700,-300,-0.04477611940298507
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-08-01,6500,6700,-200,-0.029850746268656716
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-09-01,6400,6700,-300,-0.04477611940298507
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-10-01,6400,6800,-400,-0.058823529411764705
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-11-01,6400,6800,-400,-0.058823529411764705
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2020-12-01,6400,6800,-400,-0.058823529411764705
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2021-01-01,6400,6700,-300,-0.04477611940298507
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2021-02-01,6400,6700,-300,-0.04477611940298507
18,43780,41,41000000,Wholesale Trade,South Bend - Mishawaka,IN-MI,2021-03-01,6400,6800,-400,-0.058823529411764705
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-01-01,14800,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-02-01,14600,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-03-01,14700,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-04-01,14600,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-05-01,14800,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-06-01,14900,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-07-01,14700,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-08-01,14700,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-09-01,14900,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-10-01,15100,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-11-01,15500,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2019-12-01,15500,NA,NA,NA
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-01-01,14700,14800,-100,-0.006756756756756757
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-02-01,14500,14600,-100,-0.00684931506849315
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-03-01,14500,14700,-200,-0.013605442176870748
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-04-01,11900,14600,-2700,-0.18493150684931506
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-05-01,13000,14800,-1800,-0.12162162162162163
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-06-01,14000,14900,-900,-0.06040268456375839
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-07-01,14100,14700,-600,-0.04081632653061224
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-08-01,14200,14700,-500,-0.034013605442176874
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-09-01,14200,14900,-700,-0.04697986577181208
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-10-01,14400,15100,-700,-0.046357615894039736
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-11-01,14800,15500,-700,-0.04516129032258064
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2020-12-01,14800,15500,-700,-0.04516129032258064
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2021-01-01,14300,14700,-400,-0.027210884353741496
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2021-02-01,14300,14500,-200,-0.013793103448275862
18,43780,42,42000000,Retail Trade,South Bend - Mishawaka,IN-MI,2021-03-01,14100,14500,-400,-0.027586206896551724
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-01-01,3600,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-02-01,3400,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-03-01,3400,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-04-01,3400,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-05-01,3500,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-06-01,3400,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-07-01,3400,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-08-01,3400,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-09-01,3400,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-10-01,3500,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-11-01,3700,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2019-12-01,3800,NA,NA,NA
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-01-01,3400,3600,-200,-0.05555555555555555
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-02-01,3300,3400,-100,-0.029411764705882353
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-03-01,3400,3400,0,0
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-04-01,3100,3400,-300,-0.08823529411764706
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-05-01,3200,3500,-300,-0.08571428571428572
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-06-01,3500,3400,100,0.029411764705882353
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-07-01,3400,3400,0,0
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-08-01,3500,3400,100,0.029411764705882353
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-09-01,3400,3400,0,0
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-10-01,3600,3500,100,0.02857142857142857
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-11-01,3700,3700,0,0
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2020-12-01,3800,3800,0,0
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2021-01-01,3500,3400,100,0.029411764705882353
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2021-02-01,3400,3300,100,0.030303030303030304
18,43780,42,42452000,General Merchandise Stores,South Bend - Mishawaka,IN-MI,2021-03-01,3300,3400,-100,-0.029411764705882353
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-01-01,4200,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-02-01,4200,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-03-01,4200,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-04-01,4200,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-05-01,4300,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-06-01,4300,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-07-01,4300,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-08-01,4300,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-09-01,4300,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-10-01,4400,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-11-01,4400,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2019-12-01,4700,NA,NA,NA
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-01-01,4300,4200,100,0.023809523809523808
